step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,225,382,9.775,0.0,5.0,2.375
2,225,388,9.240609565518811,0.0,4.610104348113153,2.25
3,225,394,9.637003478270438,0.0,5.0,2.25
4,225,400,9.515252608702829,0.0,5.0,2.1249999999999996
5,225,406,9.11950852203768,0.0,4.610104348113153,2.1249999999999996
6,225,412,9.387003478270438,0.0,5.0,2.0
7,225,418,8.99339453446086,0.0,4.610104348113153,2.0
8,225,424,9.260378913054243,0.0,5.0,1.875
9,225,430,8.867775652473739,0.0,4.610104348113153,1.875
10,225,436,9.134404173924528,0.0,5.0,1.7500000000000004
11,225,442,9.134404173924528,0.0,5.0,1.7500000000000004
12,225,448,9.013303130443395,0.0,5.0,1.625
13,225,449,8.513303130443395,0.0,5.0,1.625
14,225,449,8.413303130443396,0.0,5.0,1.625
15,225,449,8.417202086962265,0.0,5.0,1.625
16,225,449,8.417202086962265,0.0,5.0,1.625
17,225,449,8.421101043481134,0.0,5.0,1.625
18,225,449,8.421101043481134,0.0,5.0,1.625
19,225,449,8.425000000000002,0.0,5.0,1.625
20,225,449,8.425000000000002,0.0,5.0,1.625
21,225,449,8.425000000000002,0.0,5.0,1.625
22,225,449,8.425000000000002,0.0,5.0,1.625
23,225,449,7.554702730865313,0.0,4.262081911747834,1.5000000000000004
24,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
25,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
26,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
27,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
28,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
29,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
30,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
31,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
32,225,449,8.292620819117479,0.0,5.0,1.5000000000000004
33,225,449,8.3,0.0,5.0,1.5000000000000004
34,225,449,8.3,0.0,5.0,1.5000000000000004
35,225,449,8.3,0.0,5.0,1.5000000000000004
36,225,449,8.3,0.0,5.0,1.5000000000000004
37,225,449,8.3,0.0,5.0,1.5000000000000004
38,225,449,8.3,0.0,5.0,1.5000000000000004
39,225,449,8.3,0.0,5.0,1.5000000000000004
40,225,449,8.3,0.0,5.0,1.5000000000000004
41,225,449,8.3,0.0,5.0,1.5000000000000004
42,225,449,8.3,0.0,5.0,1.5000000000000004
43,225,449,8.3,0.0,5.0,1.5000000000000004
44,225,449,8.3,0.0,5.0,1.5000000000000004
45,225,449,8.3,0.0,5.0,1.5000000000000004
46,225,449,8.3,0.0,5.0,1.5000000000000004
