step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,218,368,3.75,0.0,1.25,1.375
2,225,367,6.1375,0.0,2.5,2.25
3,232,366,7.033333333333332,0.0,2.5,3.1249999999999996
4,239,372,9.9,0.0,3.75,4.0
5,246,371,8.824999999999998,0.0,2.5,4.875
6,246,377,12.066666666666665,0.0,5.0,4.875
7,246,383,12.09642857142857,0.0,5.0,4.875
8,246,389,12.118749999999999,0.0,5.0,4.875
9,253,388,9.783333333333333,0.0,2.5,5.750000000000001
10,253,380,7.050000000000001,0.0,0.0,5.750000000000001
11,253,386,12.9875,0.0,5.0,5.750000000000001
12,253,392,13.012500000000001,0.0,5.0,5.750000000000001
13,260,391,10.687499999999998,0.0,2.5,6.624999999999999
14,260,383,7.949999999999999,0.0,0.0,6.624999999999999
15,267,382,10.524999999999999,0.0,2.5,6.5
16,274,381,9.625,0.0,2.5,5.625
17,281,380,8.724999999999998,0.0,2.5,4.749999999999999
18,274,386,11.5375,0.0,3.75,5.625
19,267,378,9.0,0.0,1.25,6.5
20,274,377,9.6,0.0,2.5,5.625
21,281,376,8.699999999999998,0.0,2.5,4.749999999999999
22,281,368,5.949999999999999,0.0,0.0,4.749999999999999
23,281,374,11.874999999999998,0.0,5.0,4.749999999999999
24,274,366,8.1125,0.0,1.25,5.625
25,274,372,12.7875,0.0,5.0,5.625
26,274,378,12.8125,0.0,5.0,5.625
27,267,384,12.450000000000001,0.0,3.75,6.5
28,260,390,12.575,0.0,3.75,6.624999999999999
29,267,389,10.906294608405714,0.0,2.8898956518868464,6.5
30,260,395,12.478898956518869,0.0,3.75,6.5
31,267,394,10.653898956518866,0.0,2.5,6.624999999999999
32,274,393,9.803898956518868,0.0,2.5,5.750000000000001
33,267,399,12.616398956518868,0.0,3.75,6.624999999999999
34,267,405,13.903898956518868,0.0,5.0,6.624999999999999
35,260,397,9.09139895651887,0.0,1.25,6.5
36,253,403,11.603898956518869,0.0,3.75,5.625
37,260,402,10.516398956518868,0.0,2.5,6.5
38,260,408,13.728898956518869,0.0,5.0,6.5
39,267,407,10.649999999999997,0.0,2.5,6.624999999999999
40,274,406,9.7625,0.0,2.5,5.750000000000001
41,281,405,8.887499999999998,0.0,2.5,4.875
42,274,411,11.725,0.0,3.75,5.750000000000001
