step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,232,375,7.753885217075531,0.0,2.8898956518868464,3.3749999999999996
2,239,374,8.62888521707553,0.0,2.8898956518868464,4.25
3,232,366,5.859326376792456,0.0,1.25,3.3749999999999996
4,239,358,7.2316378257783605,0.0,1.6398956518868468,4.375
5,246,364,11.023393739113212,0.0,3.75,5.125
6,253,370,11.794494782594343,0.0,3.75,5.875
7,260,376,13.08003254628038,0.0,4.139895651886847,6.75
8,267,368,8.894494782594343,0.0,1.25,6.374999999999999
9,260,360,8.984211980953827,0.0,0.8601043481131532,6.874999999999999
10,253,352,8.486696869556605,0.0,1.25,6.0
11,253,344,7.726592521443452,0.0,0.38989565188684683,6.125
12,260,350,12.745297913037737,0.0,3.75,6.874999999999999
13,253,342,8.076503304632022,0.0,0.8601043481131532,6.0
14,246,341,9.049999999999999,0.0,2.5,5.125
15,239,340,8.1625,0.0,2.5,4.25
16,246,346,11.381294608405716,0.0,4.139895651886847,5.125
17,253,352,11.7375,0.0,3.75,5.875
18,246,351,8.924999999999999,0.0,2.5,5.0
19,239,343,6.603898956518869,0.0,1.25,4.125
20,232,349,8.760104348113154,0.0,3.360104348113153,3.25
21,239,348,8.489895651886846,0.0,2.8898956518868464,4.125
22,246,340,7.5,0.0,1.25,5.0
23,246,332,6.760193564924584,0.0,0.38989565188684683,5.125
24,253,338,11.782797913037736,0.0,3.75,5.875
25,246,330,7.101503304632022,0.0,0.8601043481131532,5.0
26,253,322,8.4625,0.0,1.25,6.0
27,260,328,12.612499999999999,0.0,3.75,6.75
28,267,334,12.643794608405717,0.0,4.139895651886847,6.374999999999999
29,260,326,9.228898956518867,0.0,1.25,6.75
30,267,332,12.776592521443453,0.0,4.139895651886847,6.5
31,274,331,9.557797913037737,0.0,2.5,5.625
32,267,337,12.407797913037736,0.0,3.75,6.5
33,274,336,9.997693564924582,0.0,2.8898956518868464,5.625
34,267,335,10.07650330463202,0.0,2.110104348113153,6.5
35,260,327,9.145297913037735,0.0,1.25,6.624999999999999
36,253,326,9.732797913037736,0.0,2.5,5.750000000000001
37,246,325,8.845297913037735,0.0,2.5,4.875
38,253,317,8.241398956518868,0.0,1.25,5.750000000000001
39,260,309,9.241398956518866,0.0,1.25,6.75
40,267,315,12.387500000000001,0.0,3.75,6.5
41,260,321,12.131205391594284,0.0,3.360104348113153,6.624999999999999
42,253,327,11.521101043481131,0.0,3.75,5.625
43,260,326,10.442202086962263,0.0,2.5,6.5
44,260,318,7.721101043481132,0.0,0.0,6.5
45,253,310,8.22110104348113,0.0,1.25,5.750000000000001
46,246,309,8.796101043481128,0.0,2.5,4.875
47,253,315,11.508601043481132,0.0,3.75,5.625
48,246,321,10.264806435075416,0.0,3.360104348113153,4.749999999999999
49,253,327,11.429702086962266,0.0,3.75,5.500000000000001
50,260,326,10.342202086962262,0.0,2.5,6.374999999999999
51,267,332,13.189895651886847,0.0,4.139895651886847,6.874999999999999
52,274,331,9.962499999999999,0.0,2.5,6.0
53,267,323,9.249999999999998,0.0,1.25,6.75
54,260,315,8.8875,0.0,1.25,6.374999999999999
55,267,307,9.531294608405714,0.0,1.6398956518868468,6.624999999999999
56,274,313,11.80389895651887,0.0,3.75,5.875
57,274,305,7.510193564924584,0.0,0.38989565188684683,5.875
58,267,297,9.099196869556604,0.0,1.25,6.624999999999999
59,274,303,11.749196869556606,0.0,3.75,5.875
60,267,302,10.674196869556603,0.0,2.5,6.75
61,274,308,11.745297913037737,0.0,3.75,5.875
62,267,307,10.27650330463202,0.0,2.110104348113153,6.75
63,260,306,9.910104348113151,0.0,2.110104348113153,6.374999999999999
64,267,312,12.775,0.0,3.75,6.874999999999999
65,267,318,13.664806435075418,0.0,4.610104348113153,6.874999999999999
66,260,324,12.054702086962264,0.0,3.75,6.125
67,267,330,12.963303130443395,0.0,3.75,7.0
68,260,329,10.150803130443395,0.0,2.5,6.125
69,253,328,9.263303130443393,0.0,2.5,5.25
70,260,327,10.138303130443393,0.0,2.5,6.125
71,260,319,7.4008031304433946,0.0,0.0,6.125
72,260,311,7.379702086962263,0.0,0.0,6.125
73,253,310,9.208601043481131,0.0,2.5,5.25
74,253,302,6.8648956518868465,0.0,0.38989565188684683,5.25
75,260,294,8.691398956518869,0.0,1.25,6.25
76,260,300,13.228898956518869,0.0,5.0,6.125
77,253,306,11.103898956518869,0.0,3.75,5.25
78,246,298,6.816398956518868,0.0,1.25,4.375
79,253,304,11.103898956518869,0.0,3.75,5.25
80,246,303,8.278898956518868,0.0,2.5,4.375
81,246,295,5.578898956518868,0.0,0.0,4.375
82,246,287,5.972693564924584,0.0,0.38989565188684683,4.375
83,246,279,5.682797913037737,0.0,0.0,4.5
84,246,285,11.503898956518869,0.0,5.0,4.375
85,253,291,11.15389895651887,0.0,3.75,5.25
86,260,297,12.410193564924583,0.0,4.139895651886847,6.125
87,260,289,7.332797913037737,0.0,0.0,6.125
88,267,288,10.920297913037736,0.0,2.5,7.0
89,260,294,11.870297913037737,0.0,3.75,6.0
90,253,293,9.045297913037736,0.0,2.5,5.125
91,260,299,11.907797913037736,0.0,3.75,6.0
92,260,291,7.253898956518868,0.0,0.0,6.0
93,253,297,11.066398956518869,0.0,3.75,5.125
94,246,289,6.753898956518868,0.0,1.25,4.25
95,253,295,11.02889895651887,0.0,3.75,5.125
96,246,287,6.725,0.0,1.25,4.25
97,253,293,11.0375,0.0,3.75,5.125
98,260,299,12.193794608405717,0.0,4.139895651886847,5.875
99,267,305,12.678898956518868,0.0,3.75,6.75
100,274,304,10.353898956518869,0.0,2.5,6.374999999999999
101,281,296,8.003898956518869,0.0,1.25,5.500000000000001
102,274,295,10.353898956518869,0.0,2.5,6.374999999999999
103,281,294,9.46639895651887,0.0,2.5,5.500000000000001
104,274,300,12.316398956518869,0.0,3.75,6.374999999999999
105,281,306,11.44139895651887,0.0,3.75,5.500000000000001
106,281,298,6.778898956518869,0.0,0.0,5.500000000000001
107,274,297,10.341398956518868,0.0,2.5,6.374999999999999
108,274,289,7.599999999999999,0.0,0.0,6.374999999999999
109,281,295,11.375000000000002,0.0,3.75,5.500000000000001
110,288,287,7.0875,0.0,1.25,4.625
111,281,286,9.425,0.0,2.5,5.500000000000001
112,288,278,7.0875,0.0,1.25,4.625
113,281,270,7.556205391594285,0.0,0.8601043481131532,5.500000000000001
114,288,276,10.471101043481132,0.0,3.75,4.625
115,295,275,7.633601043481132,0.0,2.5,3.75
116,288,274,8.53360104348113,0.0,2.5,4.625
117,281,273,9.408601043481132,0.0,2.5,5.500000000000001
118,274,272,10.308601043481131,0.0,2.5,6.374999999999999
119,267,271,10.671101043481128,0.0,2.5,6.75
120,260,263,8.34610104348113,0.0,1.25,5.875
121,253,262,8.92110104348113,0.0,2.5,5.0
122,246,261,8.058601043481131,0.0,2.5,4.125
123,246,253,5.35,0.0,0.0,4.125
124,253,252,8.9125,0.0,2.5,5.0
125,246,251,8.0375,0.0,2.5,4.125
126,239,257,9.125,0.0,3.75,3.25
127,246,263,10.012500000000001,0.0,3.75,4.125
128,253,269,10.9,0.0,3.75,5.0
129,260,275,11.7875,0.0,3.75,5.875
130,267,267,9.262499999999998,0.0,1.25,6.75
131,274,259,8.875,0.0,1.25,6.374999999999999
132,274,251,7.599999999999999,0.0,0.0,6.374999999999999
133,274,243,7.599999999999999,0.0,0.0,6.374999999999999
134,281,249,11.387500000000003,0.0,3.75,5.500000000000001
135,274,248,10.3125,0.0,2.5,6.374999999999999
136,267,240,9.212499999999999,0.0,1.25,6.75
137,274,232,8.8125,0.0,1.25,6.374999999999999
138,281,238,11.337500000000002,0.0,3.75,5.500000000000001
139,288,244,10.4625,0.0,3.75,4.625
140,281,243,9.4,0.0,2.5,5.500000000000001
141,274,249,12.25,0.0,3.75,6.374999999999999
142,267,248,10.699999999999998,0.0,2.5,6.75
143,274,240,8.8875,0.0,1.25,6.374999999999999
144,267,232,9.237499999999999,0.0,1.25,6.75
145,267,238,13.912499999999998,0.0,5.0,6.75
146,274,237,10.35,0.0,2.5,6.374999999999999
147,281,236,9.4875,0.0,2.5,5.500000000000001
148,288,228,7.1375,0.0,1.25,4.625
149,281,220,7.987500000000001,0.0,1.25,5.500000000000001
150,274,219,10.3125,0.0,2.5,6.374999999999999
151,267,218,10.674999999999997,0.0,2.5,6.75
152,260,217,9.799999999999999,0.0,2.5,5.875
153,267,223,12.649999999999999,0.0,3.75,6.75
154,260,222,9.837499999999999,0.0,2.5,5.875
155,260,214,7.0875,0.0,0.0,5.875
156,253,213,8.9125,0.0,2.5,5.0
157,253,205,6.1875,0.0,0.0,5.0
158,253,197,6.175,0.0,0.0,5.0
159,260,189,8.3,0.0,1.25,5.875
160,267,195,12.587499999999999,0.0,3.75,6.75
161,274,194,10.2625,0.0,2.5,6.374999999999999
162,281,200,11.350000000000001,0.0,3.75,5.500000000000001
163,288,199,8.5125,0.0,2.5,4.625
164,281,198,9.387500000000001,0.0,2.5,5.500000000000001
165,274,197,10.2875,0.0,2.5,6.374999999999999
166,281,196,9.412500000000001,0.0,2.5,5.500000000000001
167,274,195,10.3125,0.0,2.5,6.374999999999999
168,281,201,11.425000000000002,0.0,3.75,5.500000000000001
169,274,193,8.9,0.0,1.25,6.374999999999999
170,267,192,10.712499999999997,0.0,2.5,6.75
171,267,184,7.9875,0.0,0.0,6.75
172,274,190,12.262500000000001,0.0,3.75,6.374999999999999
173,274,196,13.5375,0.0,5.0,6.374999999999999
174,267,195,10.712499999999997,0.0,2.5,6.75
175,267,187,7.9875,0.0,0.0,6.75
176,274,179,8.85,0.0,1.25,6.374999999999999
177,267,178,10.674999999999997,0.0,2.5,6.75
178,260,184,11.75,0.0,3.75,5.875
179,253,183,8.9375,0.0,2.5,5.0
180,260,189,11.775,0.0,3.75,5.875
181,253,188,8.975,0.0,2.5,5.0
182,246,194,10.05,0.0,3.75,4.125
183,239,200,9.1625,0.0,3.75,3.25
184,246,199,8.087499999999999,0.0,2.5,4.125
185,246,205,11.3375,0.0,5.0,4.125
186,246,197,5.425,0.0,0.0,4.125
