step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,232,382,9.275,0.0,3.75,3.25
2,232,374,4.971890434481189,0.0,0.38989565188684683,3.3749999999999996
3,239,380,10.037996521729562,0.0,3.75,4.125
4,246,372,7.87814043448119,0.0,1.6398956518868468,5.0
5,253,378,11.790595826075474,0.0,3.75,5.875
6,260,384,12.558829855062893,0.0,3.75,6.624999999999999
7,267,390,12.967319751253426,0.0,4.139895651886847,6.624999999999999
8,274,396,11.711496086945758,0.0,3.75,5.750000000000001
9,267,388,9.165774299507337,0.0,1.25,6.624999999999999
10,274,387,9.736696869556605,0.0,2.5,5.750000000000001
11,281,393,10.811696869556604,0.0,3.75,4.875
12,288,399,10.095297913037736,0.0,3.75,4.125
13,295,391,6.064092521443452,0.0,1.6398956518868468,3.1249999999999996
14,302,383,4.795297913037737,0.0,1.25,2.25
15,295,389,8.801503304632021,0.0,3.360104348113153,3.25
16,302,395,8.316398956518869,0.0,3.75,2.375
17,309,394,5.475000000000001,0.0,2.5,1.5000000000000004
18,316,400,6.675,0.0,3.75,0.7499999999999998
19,316,392,1.8875000000000004,0.0,0.0,0.6250000000000002
20,323,384,2.25,0.0,1.25,-0.25000000000000006
21,316,383,4.562500000000001,0.0,2.5,0.6250000000000002
22,309,382,5.425000000000001,0.0,2.5,1.5000000000000004
23,302,374,4.846101043481132,0.0,1.25,2.375
24,295,373,7.183601043481132,0.0,2.5,3.25
25,288,365,6.4625,0.0,1.25,4.0
26,281,364,8.381205391594284,0.0,2.110104348113153,4.875
27,274,356,8.183601043481131,0.0,1.25,5.750000000000001
28,267,348,8.639806435075416,0.0,0.8601043481131532,6.624999999999999
29,274,340,8.042202086962263,0.0,1.25,5.625
30,281,332,7.560996695367978,0.0,1.6398956518868468,4.749999999999999
31,274,324,7.9086010434811325,0.0,1.25,5.500000000000001
32,267,323,10.23360104348113,0.0,2.5,6.374999999999999
33,274,329,11.458601043481131,0.0,3.75,5.625
34,267,328,10.38360104348113,0.0,2.5,6.5
35,260,327,10.52110104348113,0.0,2.5,6.624999999999999
36,253,319,7.793705391594286,0.0,0.8601043481131532,5.750000000000001
37,260,325,12.48360104348113,0.0,3.75,6.624999999999999
38,267,317,8.9625,0.0,1.25,6.5
39,267,309,7.574999999999999,0.0,0.0,6.374999999999999
40,267,315,13.633601043481132,0.0,5.0,6.5
41,260,314,10.571101043481129,0.0,2.5,6.624999999999999
42,253,313,9.69610104348113,0.0,2.5,5.750000000000001
43,260,319,12.789895651886848,0.0,4.139895651886847,6.5
44,267,325,12.537499999999998,0.0,3.75,6.624999999999999
45,274,331,11.8,0.0,3.75,5.875
46,274,323,7.016398956518869,0.0,0.0,5.750000000000001
47,267,322,10.185104348113152,0.0,2.110104348113153,6.624999999999999
48,260,321,10.068705391594284,0.0,2.110104348113153,6.5
49,253,320,9.089806435075417,0.0,2.110104348113153,5.500000000000001
50,260,326,12.292202086962263,0.0,3.75,6.374999999999999
51,267,332,13.198496695367977,0.0,4.139895651886847,6.874999999999999
52,274,324,8.396101043481131,0.0,1.25,5.875
53,267,316,9.242202086962262,0.0,1.25,6.75
54,274,322,11.767202086962264,0.0,3.75,5.875
55,267,321,10.285907478556545,0.0,2.110104348113153,6.75
56,274,327,11.913303130443396,0.0,3.75,6.0
57,281,333,11.054702086962264,0.0,3.75,5.125
58,288,325,6.771101043481131,0.0,1.25,4.25
59,295,317,5.8875,0.0,1.25,3.3749999999999996
60,288,316,8.2,0.0,2.5,4.25
61,295,308,5.721101043481132,0.0,1.25,3.25
62,288,307,7.664806435075416,0.0,2.110104348113153,4.125
63,281,299,7.479702086962263,0.0,1.25,5.0
64,274,298,9.792202086962263,0.0,2.5,5.875
65,281,290,7.458601043481131,0.0,1.25,5.0
66,274,289,9.771101043481131,0.0,2.5,5.875
67,267,281,9.04610104348113,0.0,1.25,6.624999999999999
68,260,273,8.921101043481132,0.0,1.25,6.5
69,253,265,7.777306435075417,0.0,0.8601043481131532,5.750000000000001
70,246,264,8.223407478556545,0.0,2.110104348113153,4.749999999999999
71,253,263,9.894597738849109,0.0,2.8898956518868464,5.625
72,260,255,9.04610104348113,0.0,1.25,6.624999999999999
73,267,247,8.921101043481132,0.0,1.25,6.5
74,274,239,7.9086010434811325,0.0,1.25,5.500000000000001
75,281,245,10.58360104348113,0.0,3.75,4.749999999999999
76,288,237,6.564895651886847,0.0,1.6398956518868468,3.75
77,281,229,7.05,0.0,1.25,4.625
78,288,235,10.118794608405715,0.0,4.139895651886847,3.8749999999999996
79,295,241,8.882797913037736,0.0,3.75,3.0
80,288,240,7.811696869556605,0.0,2.5,3.8749999999999996
81,281,232,7.2202979130377365,0.0,1.25,4.749999999999999
82,274,224,7.970297913037738,0.0,1.25,5.500000000000001
83,281,230,10.645297913037735,0.0,3.75,4.749999999999999
84,288,236,10.314092521443454,0.0,4.139895651886847,4.0
85,281,228,7.249196869556605,0.0,1.25,4.749999999999999
86,288,234,9.920297913037738,0.0,3.75,4.0
87,281,226,7.270297913037736,0.0,1.25,4.749999999999999
88,281,218,5.978898956518868,0.0,0.0,4.749999999999999
89,274,210,7.95389895651887,0.0,1.25,5.500000000000001
90,281,202,7.066398956518868,0.0,1.25,4.625
91,274,194,7.816398956518868,0.0,1.25,5.375
92,274,186,6.553898956518869,0.0,0.0,5.375
93,267,178,8.52889895651887,0.0,1.25,6.125
94,267,170,7.2375,0.0,0.0,6.125
95,260,162,9.2375,0.0,1.25,6.874999999999999
96,267,168,11.887500000000001,0.0,3.75,6.125
97,274,174,11.556294608405716,0.0,4.139895651886847,5.375
98,281,180,10.32889895651887,0.0,3.75,4.5
99,288,172,6.05389895651887,0.0,1.25,3.6250000000000004
100,295,178,8.997693564924585,0.0,4.139895651886847,2.75
101,288,177,7.276503304632022,0.0,2.110104348113153,3.75
102,281,169,6.978898956518869,0.0,1.25,4.5
103,288,161,6.497693564924584,0.0,1.6398956518868468,3.6250000000000004
104,295,153,5.120297913037736,0.0,1.25,2.625
105,288,159,9.54529791303774,0.0,3.75,3.6250000000000004
106,295,165,9.064092521443454,0.0,4.139895651886847,2.75
107,295,157,3.9827979130377367,0.0,0.0,2.75
108,295,149,4.214092521443452,0.0,0.38989565188684683,2.625
109,288,141,5.949196869556605,0.0,1.25,3.5
110,281,140,8.257797913037736,0.0,2.5,4.375
111,288,146,9.867991477962322,0.0,4.139895651886847,3.6250000000000004
112,281,145,8.415595826075474,0.0,2.5,4.5
113,288,151,9.905491477962322,0.0,4.139895651886847,3.6250000000000004
114,295,157,8.790595826075473,0.0,3.75,2.8749999999999996
115,288,149,5.846801217669759,0.0,0.8601043481131532,3.75
116,281,148,8.15150330463202,0.0,2.110104348113153,4.625
117,274,147,9.441398956518869,0.0,2.5,5.500000000000001
118,281,139,7.0,0.0,1.25,4.5
119,281,131,5.7375,0.0,0.0,4.5
120,288,137,9.918794608405717,0.0,4.139895651886847,3.6250000000000004
121,288,129,4.837500000000001,0.0,0.0,3.6250000000000004
122,295,121,5.468794608405715,0.0,1.6398956518868468,2.625
123,288,120,6.993705391594285,0.0,2.110104348113153,3.5
124,281,119,7.977306435075415,0.0,2.110104348113153,4.5
125,281,111,5.533601043481132,0.0,0.0,4.375
126,281,103,5.781294608405715,0.0,0.38989565188684683,4.25
127,274,102,8.69760434811315,0.0,2.110104348113153,5.25
128,281,108,10.1875,0.0,3.75,4.375
129,281,100,5.5375,0.0,0.0,4.375
130,288,92,5.758601043481131,0.0,1.25,3.3749999999999996
131,295,98,8.446101043481132,0.0,3.75,2.625
132,288,97,7.379702086962263,0.0,2.5,3.5
133,281,96,8.25860104348113,0.0,2.5,4.375
134,288,88,6.318794608405716,0.0,1.6398956518868468,3.5
135,288,80,4.553898956518869,0.0,0.0,3.3749999999999996
136,288,72,4.818794608405716,0.0,0.38989565188684683,3.25
137,295,78,8.345297913037736,0.0,3.75,2.5000000000000004
138,302,77,5.507797913037737,0.0,2.5,1.625
