step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,232,382,9.15,0.0,3.75,3.1249999999999996
2,225,374,4.75,0.0,1.25,2.25
3,232,373,7.074999999999999,0.0,2.5,3.1249999999999996
4,225,372,6.2,0.0,2.5,2.25
5,225,364,3.45,0.0,0.0,2.25
6,232,356,5.562499999999999,0.0,1.25,3.1249999999999996
7,225,362,8.114285714285714,0.0,3.75,2.25
8,232,368,9.009375,0.0,3.75,3.1249999999999996
9,225,367,6.186111111111111,0.0,2.5,2.25
10,232,359,5.599999999999999,0.0,1.25,3.1249999999999996
11,239,365,9.875,0.0,3.75,4.0
12,246,357,7.35,0.0,1.25,4.875
13,253,349,8.2125,0.0,1.25,5.750000000000001
14,260,341,9.074999999999998,0.0,1.25,6.624999999999999
15,267,347,12.387500000000001,0.0,3.75,6.5
16,267,339,7.725,0.0,0.0,6.5
17,274,331,8.075,0.0,1.25,5.625
18,267,323,8.8,0.0,1.25,6.374999999999999
19,260,322,10.624999999999998,0.0,2.5,6.75
20,260,314,7.9125,0.0,0.0,6.75
21,267,320,12.581294608405717,0.0,4.139895651886847,6.374999999999999
22,260,319,10.110104348113152,0.0,2.110104348113153,6.624999999999999
23,253,311,8.3,0.0,1.25,5.875
24,246,317,10.724999999999998,0.0,3.75,4.875
25,246,323,11.987499999999999,0.0,5.0,4.875
26,253,329,11.65,0.0,3.75,5.750000000000001
27,260,328,10.587499999999997,0.0,2.5,6.624999999999999
28,267,320,9.0125,0.0,1.25,6.5
29,267,312,7.7375,0.0,0.0,6.5
30,274,304,8.518794608405717,0.0,1.6398956518868468,5.625
31,281,303,8.687499999999998,0.0,2.5,4.749999999999999
32,281,295,5.841398956518868,0.0,0.0,4.625
33,274,294,9.42889895651887,0.0,2.5,5.500000000000001
34,267,300,12.378898956518869,0.0,3.75,6.5
35,260,292,8.797604348113152,0.0,0.8601043481131532,6.75
36,267,291,10.768794608405713,0.0,2.8898956518868464,6.5
37,260,297,12.466398956518868,0.0,3.75,6.624999999999999
38,260,289,7.803898956518868,0.0,0.0,6.624999999999999
39,253,295,11.61639895651887,0.0,3.75,5.750000000000001
40,246,301,10.7625,0.0,3.75,4.875
41,253,300,9.6875,0.0,2.5,5.750000000000001
42,260,306,12.549999999999999,0.0,3.75,6.624999999999999
43,253,312,11.6875,0.0,3.75,5.750000000000001
44,260,304,9.137499999999998,0.0,1.25,6.624999999999999
45,260,310,13.828898956518866,0.0,5.0,6.624999999999999
46,267,309,10.5,0.0,2.5,6.5
47,267,315,13.7125,0.0,5.0,6.5
48,274,321,11.625,0.0,3.75,5.625
49,281,327,10.749999999999998,0.0,3.75,4.749999999999999
50,274,333,11.625,0.0,3.75,5.625
51,281,332,8.799999999999997,0.0,2.5,4.749999999999999
52,274,331,9.6625,0.0,2.5,5.625
53,267,323,9.0625,0.0,1.25,6.5
54,267,329,13.75,0.0,5.0,6.5
55,267,321,7.8,0.0,0.0,6.5
56,260,313,9.162499999999998,0.0,1.25,6.624999999999999
57,260,319,13.812499999999998,0.0,5.0,6.624999999999999
58,253,311,8.2625,0.0,1.25,5.750000000000001
59,260,310,10.574999999999998,0.0,2.5,6.624999999999999
60,260,302,7.8374999999999995,0.0,0.0,6.624999999999999
61,253,294,8.2,0.0,1.25,5.750000000000001
62,246,300,10.737499999999999,0.0,3.75,4.875
63,253,292,8.2125,0.0,1.25,5.750000000000001
64,246,291,8.762499999999998,0.0,2.5,4.875
65,246,297,12.0125,0.0,5.0,4.875
66,246,289,6.1,0.0,0.0,4.875
67,246,281,6.05,0.0,0.0,4.875
68,253,280,9.6375,0.0,2.5,5.750000000000001
