step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,218,375,5.325,0.0,2.5,1.375
2,211,367,2.9375,0.0,1.25,0.4999999999999998
3,218,359,3.791666666666667,0.0,1.25,1.375
4,225,358,6.1375,0.0,2.5,2.25
5,225,364,9.4,0.0,5.0,2.25
6,232,370,9.045833333333334,0.0,3.75,3.1249999999999996
7,225,362,4.75,0.0,1.25,2.25
8,232,361,7.074999999999999,0.0,2.5,3.1249999999999996
9,239,353,6.486111111111111,0.0,1.25,4.0
10,232,352,7.062499999999999,0.0,2.5,3.1249999999999996
11,232,344,4.3374999999999995,0.0,0.0,3.1249999999999996
12,225,336,4.8375,0.0,1.25,2.375
13,232,335,7.568794608405715,0.0,2.8898956518868464,3.25
14,232,327,4.453898956518868,0.0,0.0,3.25
15,225,319,4.791398956518869,0.0,1.25,2.375
16,225,311,3.503898956518868,0.0,0.0,2.375
17,232,310,7.091398956518868,0.0,2.5,3.25
18,232,302,4.366398956518869,0.0,0.0,3.25
19,225,294,4.741398956518869,0.0,1.25,2.375
20,232,293,7.066398956518869,0.0,2.5,3.25
21,232,299,10.316398956518869,0.0,5.0,3.25
22,232,305,10.353898956518869,0.0,5.0,3.25
23,232,297,4.425,0.0,0.0,3.25
24,225,289,4.8125,0.0,1.25,2.375
25,232,295,9.1125,0.0,3.75,3.25
26,239,301,10.025,0.0,3.75,4.125
27,246,300,8.95,0.0,2.5,5.0
28,253,306,12.206294608405717,0.0,4.139895651886847,5.875
29,246,312,10.841398956518868,0.0,3.75,4.875
30,239,311,8.016398956518868,0.0,2.5,4.0
31,239,303,5.266398956518868,0.0,0.0,4.0
32,246,309,10.778898956518868,0.0,3.75,4.875
33,239,308,7.978898956518868,0.0,2.5,4.0
34,239,314,11.21639895651887,0.0,5.0,4.0
35,239,320,11.228898956518869,0.0,5.0,4.0
36,232,312,5.678898956518868,0.0,1.25,3.1249999999999996
37,225,318,8.216398956518868,0.0,3.75,2.25
38,232,317,7.124999999999999,0.0,2.5,3.1249999999999996
39,232,309,4.387499999999999,0.0,0.0,3.1249999999999996
40,225,308,6.2125,0.0,2.5,2.25
41,218,314,7.325,0.0,3.75,1.375
42,225,320,8.2,0.0,3.75,2.25
43,218,319,5.375,0.0,2.5,1.375
44,225,318,6.2250000000000005,0.0,2.5,2.25
45,225,310,3.4750000000000005,0.0,0.0,2.25
46,232,309,7.062499999999999,0.0,2.5,3.1249999999999996
47,239,308,7.925,0.0,2.5,4.0
48,246,300,7.3375,0.0,1.25,4.875
49,239,306,9.9,0.0,3.75,4.0
50,239,298,5.225,0.0,0.0,4.0
51,246,304,10.749999999999998,0.0,3.75,4.875
52,253,310,11.625,0.0,3.75,5.750000000000001
53,246,302,7.3375,0.0,1.25,4.875
54,246,294,6.0625,0.0,0.0,4.875
55,253,300,11.625,0.0,3.75,5.750000000000001
56,260,306,12.5125,0.0,3.75,6.624999999999999
57,260,312,13.787499999999998,0.0,5.0,6.624999999999999
58,253,311,9.725,0.0,2.5,5.750000000000001
59,246,303,7.375,0.0,1.25,4.875
60,253,302,9.725,0.0,2.5,5.750000000000001
61,260,301,10.587499999999997,0.0,2.5,6.624999999999999
62,260,307,13.799999999999999,0.0,5.0,6.624999999999999
63,260,313,13.837499999999999,0.0,5.0,6.624999999999999
64,253,312,9.7875,0.0,2.5,5.750000000000001
65,260,304,9.187499999999998,0.0,1.25,6.624999999999999
