step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,232,368,7.875000000000001,0.0,1.25,5.500000000000001
2,239,374,12.275,0.0,3.75,6.374999999999999
3,239,380,13.733333333333334,0.0,5.0,6.5
4,232,372,8.031250000000002,0.0,1.25,5.500000000000001
5,225,364,7.125,0.0,1.25,4.625
6,225,370,11.420272753915038,0.0,4.610104348113153,4.625
7,225,376,11.965858633544473,0.0,5.0,4.749999999999999
8,232,368,7.772231956815982,0.0,0.8601043481131532,5.625
9,232,374,12.835780096624736,0.0,5.0,5.625
10,239,366,9.042202086962263,0.0,1.25,6.5
11,232,358,8.042202086962265,0.0,1.25,5.500000000000001
12,232,364,12.829702086962264,0.0,5.0,5.625
13,225,363,8.729702086962261,0.0,2.5,4.749999999999999
14,232,369,11.579702086962264,0.0,3.75,5.625
15,232,375,12.992202086962264,0.0,5.0,5.750000000000001
16,232,381,12.996101043481131,0.0,5.0,5.750000000000001
17,239,373,9.18360104348113,0.0,1.25,6.624999999999999
18,232,372,9.774999999999999,0.0,2.5,5.750000000000001
19,239,378,12.193705391594284,0.0,3.360104348113153,6.624999999999999
20,232,377,10.164895651886845,0.0,2.8898956518868464,5.750000000000001
21,232,383,13.137500000000001,0.0,5.0,5.875
22,239,389,12.749999999999998,0.0,3.75,6.75
23,232,381,8.4625,0.0,1.25,5.875
24,239,387,12.343705391594284,0.0,3.360104348113153,6.75
25,232,386,10.402395651886845,0.0,2.8898956518868464,6.0
26,239,378,9.274999999999999,0.0,1.25,6.75
27,239,370,8.0125,0.0,0.0,6.75
28,246,376,12.3,0.0,3.75,6.374999999999999
29,246,368,7.616398956518868,0.0,0.0,6.374999999999999
30,253,367,9.437500000000002,0.0,2.5,5.500000000000001
31,246,373,12.643794608405717,0.0,4.139895651886847,6.374999999999999
32,246,379,13.391398956518868,0.0,5.0,6.25
33,253,385,11.29139895651887,0.0,3.75,5.375
34,260,377,6.995297913037737,0.0,1.25,4.5
35,260,383,11.272604348113154,0.0,4.610104348113153,4.5
36,260,389,11.575000000000001,0.0,5.0,4.375
37,253,381,8.206294608405715,0.0,1.6398956518868468,5.25
38,246,380,10.522693564924582,0.0,2.8898956518868464,6.125
39,246,386,13.382797913037738,0.0,5.0,6.125
40,239,385,11.057797913037737,0.0,2.5,7.0
41,232,391,12.522693564924584,0.0,4.139895651886847,6.125
42,225,390,9.801592521443453,0.0,2.8898956518868464,5.375
43,225,396,12.624196869556608,0.0,5.0,5.375
44,218,395,8.561696869556606,0.0,2.5,4.5
45,225,387,7.953095826075473,0.0,1.25,5.375
46,218,393,10.465595826075475,0.0,3.75,4.5
47,218,399,11.48040226115089,0.0,4.610104348113153,4.625
48,218,405,11.891398956518868,0.0,5.0,4.625
49,211,404,7.791398956518869,0.0,2.5,3.75
50,218,410,10.235104348113152,0.0,3.360104348113153,4.625
51,225,402,8.071101043481132,0.0,1.25,5.500000000000001
52,232,394,8.929702086962264,0.0,1.25,6.374999999999999
53,232,386,7.898496695367978,0.0,0.38989565188684683,6.25
54,232,392,13.558601043481131,0.0,5.0,6.374999999999999
55,239,384,8.889806435075416,0.0,0.8601043481131532,6.75
56,239,390,13.942202086962261,0.0,5.0,6.75
57,232,389,10.34610104348113,0.0,2.5,6.374999999999999
58,225,381,7.983601043481132,0.0,1.25,5.500000000000001
