step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,225,368,5.625,0.0,0.0,4.625
2,225,360,5.909390434481189,0.0,0.38989565188684683,4.5
3,225,352,5.512996521729561,0.0,0.0,4.5
4,225,344,5.5097473912971715,0.0,0.0,4.5
5,225,336,5.382797913037737,0.0,0.0,4.375
6,225,328,5.381498260864781,0.0,0.0,4.375
7,225,320,5.380569937884098,0.0,0.0,4.375
8,225,312,5.254873695648586,0.0,0.0,4.25
9,225,304,5.254332173909853,0.0,0.0,4.25
10,225,296,5.647693564924584,0.0,0.38989565188684683,4.25
11,225,288,5.132797913037737,0.0,0.0,4.125
12,218,294,9.066398956518869,0.0,3.75,3.3749999999999996
13,218,286,4.291398956518869,0.0,0.0,3.25
14,218,278,4.291398956518869,0.0,0.0,3.25
15,218,270,4.6851935649245835,0.0,0.38989565188684683,3.25
16,218,262,4.170297913037736,0.0,0.0,3.1249999999999996
17,218,254,4.170297913037736,0.0,0.0,3.1249999999999996
18,218,246,4.4390925214434525,0.0,0.38989565188684683,3.0
19,218,238,4.049196869556606,0.0,0.0,3.0
20,218,230,4.045297913037737,0.0,0.0,3.0
21,218,222,3.9202979130377362,0.0,0.0,2.8749999999999996
22,218,214,3.8827979130377366,0.0,0.0,2.8749999999999996
23,225,213,7.482797913037737,0.0,2.5,3.75
24,225,205,5.176592521443452,0.0,0.38989565188684683,3.75
25,232,204,8.382797913037736,0.0,2.5,4.625
26,232,196,5.557797913037737,0.0,0.0,4.5
27,232,188,5.557797913037737,0.0,0.0,4.5
28,232,180,5.822693564924584,0.0,0.38989565188684683,4.375
29,232,172,5.432797913037737,0.0,0.0,4.375
30,232,164,5.432797913037737,0.0,0.0,4.375
31,232,156,5.307797913037737,0.0,0.0,4.25
32,232,148,5.307797913037737,0.0,0.0,4.25
33,232,140,5.676592521443452,0.0,0.38989565188684683,4.25
34,232,132,5.1577979130377365,0.0,0.0,4.125
35,232,124,5.132797913037737,0.0,0.0,4.125
36,232,116,5.007797913037737,0.0,0.0,4.0
37,232,108,5.007797913037737,0.0,0.0,4.0
38,232,100,5.272693564924584,0.0,0.38989565188684683,3.8749999999999996
39,232,92,4.882797913037737,0.0,0.0,3.8749999999999996
40,232,84,4.882797913037737,0.0,0.0,3.8749999999999996
41,225,90,8.695297913037736,0.0,3.75,3.0
42,225,82,4.045297913037737,0.0,0.0,3.0
43,225,74,4.310193564924583,0.0,0.38989565188684683,2.8749999999999996
44,218,80,7.857797913037737,0.0,3.75,2.1249999999999996
45,225,79,6.807797913037737,0.0,2.5,3.0
46,232,78,7.707797913037737,0.0,2.5,3.8749999999999996
47,225,84,9.339092521443451,0.0,4.139895651886847,3.1249999999999996
48,218,90,8.107797913037738,0.0,3.75,2.25
49,225,89,7.057797913037736,0.0,2.5,3.1249999999999996
50,225,81,4.357797913037736,0.0,0.0,3.1249999999999996
51,218,87,8.132797913037736,0.0,3.75,2.25
52,211,93,7.4202979130377384,0.0,3.75,1.5000000000000004
53,218,92,6.366398956518869,0.0,2.5,2.375
54,225,91,7.228898956518869,0.0,2.5,3.25
55,225,83,4.897693564924584,0.0,0.38989565188684683,3.25
56,232,82,8.082797913037735,0.0,2.5,4.125
57,232,74,5.216398956518868,0.0,0.0,4.0
58,225,80,9.11639895651887,0.0,3.75,3.25
59,232,79,8.041398956518869,0.0,2.5,4.125
60,225,85,9.547693564924582,0.0,4.139895651886847,3.25
61,225,91,10.545297913037738,0.0,5.0,3.3749999999999996
62,232,90,8.207797913037735,0.0,2.5,4.25
63,232,96,11.164003304632022,0.0,4.610104348113153,4.375
64,225,102,9.44139895651887,0.0,3.75,3.5
65,225,108,10.468705391594286,0.0,4.610104348113153,3.6250000000000004
66,225,114,10.883601043481134,0.0,5.0,3.6250000000000004
67,225,106,4.983601043481133,0.0,0.0,3.6250000000000004
68,225,112,10.896101043481133,0.0,5.0,3.6250000000000004
69,225,118,11.046101043481132,0.0,5.0,3.75
70,225,124,11.054702086962264,0.0,5.0,3.75
71,225,130,11.179702086962262,0.0,5.0,3.8749999999999996
72,225,136,11.204702086962262,0.0,5.0,3.8749999999999996
73,232,135,8.464806435075415,0.0,2.110104348113153,4.749999999999999
74,232,141,12.192202086962261,0.0,5.0,4.875
75,232,147,11.802306435075415,0.0,4.610104348113153,4.875
76,232,153,12.317202086962263,0.0,5.0,5.0
77,232,159,12.367202086962264,0.0,5.0,5.0
78,232,165,12.492202086962264,0.0,5.0,5.125
79,232,171,12.492202086962264,0.0,5.0,5.125
80,232,177,12.617202086962264,0.0,5.0,5.25
81,232,183,12.617202086962264,0.0,5.0,5.25
82,239,182,10.267202086962262,0.0,2.5,6.125
83,239,174,7.546101043481132,0.0,0.0,6.125
84,246,173,11.09610104348113,0.0,2.5,7.0
85,246,179,13.781205391594286,0.0,4.610104348113153,6.874999999999999
86,246,171,8.34610104348113,0.0,0.0,7.0
87,246,177,14.121101043481131,0.0,5.0,6.874999999999999
88,246,183,14.121101043481131,0.0,5.0,6.874999999999999
89,246,175,8.171101043481132,0.0,0.0,6.874999999999999
90,246,167,8.639895651886846,0.0,0.38989565188684683,7.0
91,246,173,14.025,0.0,5.0,6.874999999999999
92,239,179,12.1625,0.0,3.75,6.25
93,239,185,13.5875,0.0,5.0,6.374999999999999
94,239,191,13.6125,0.0,5.0,6.374999999999999
95,239,183,7.666398956518868,0.0,0.0,6.374999999999999
96,246,182,10.766398956518866,0.0,2.5,6.75
97,246,188,13.572604348113153,0.0,4.610104348113153,6.75
98,246,194,13.837499999999999,0.0,5.0,6.624999999999999
99,246,186,8.331294608405715,0.0,0.38989565188684683,6.624999999999999
100,246,178,8.062499999999998,0.0,0.0,6.75
101,246,170,8.0125,0.0,0.0,6.75
102,246,176,13.924999999999999,0.0,5.0,6.75
103,246,168,7.975,0.0,0.0,6.75
104,246,174,13.481205391594283,0.0,4.610104348113153,6.75
105,246,166,7.971101043481132,0.0,0.0,6.75
106,246,172,13.377306435075417,0.0,4.610104348113153,6.624999999999999
107,246,164,7.946101043481131,0.0,0.0,6.75
108,239,170,12.333601043481131,0.0,3.75,6.5
109,239,162,7.554702086962262,0.0,0.0,6.374999999999999
110,232,168,11.492202086962264,0.0,3.75,5.625
111,232,160,7.110996695367979,0.0,0.38989565188684683,5.500000000000001
112,232,166,12.746101043481131,0.0,5.0,5.625
113,239,165,10.44610104348113,0.0,2.5,6.5
114,239,157,7.7,0.0,0.0,6.5
115,232,163,11.512500000000001,0.0,3.75,5.625
