step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,232,382,9.275,0.0,3.75,3.25
2,232,388,10.053109565518811,0.0,4.610104348113153,3.1249999999999996
3,239,394,10.053670144937106,0.0,3.75,4.0
4,232,393,7.190252608702828,0.0,2.5,3.1249999999999996
5,225,385,4.817202086962263,0.0,1.25,2.25
6,225,377,4.035728985220179,0.0,0.38989565188684683,2.375
7,232,383,9.060714285714287,0.0,3.75,3.1249999999999996
8,239,389,10.216644347535432,0.0,4.139895651886847,3.8749999999999996
9,232,381,5.657109951687631,0.0,1.25,3.1249999999999996
10,225,387,8.066398956518869,0.0,3.75,2.1249999999999996
11,225,379,3.503898956518869,0.0,0.0,2.25
12,232,371,5.595297913037736,0.0,1.25,3.1249999999999996
13,225,363,4.42650330463202,0.0,0.8601043481131532,2.375
14,218,362,4.997604348113154,0.0,2.110104348113153,1.5000000000000004
15,225,354,4.8125,0.0,1.25,2.375
16,232,360,9.389895651886846,0.0,4.139895651886847,3.1249999999999996
17,239,366,9.875,0.0,3.75,4.0
18,246,372,10.62110104348113,0.0,3.75,4.749999999999999
19,239,378,9.377306435075417,0.0,3.360104348113153,3.8749999999999996
20,246,384,10.517202086962264,0.0,3.75,4.625
21,253,383,9.467202086962264,0.0,2.5,5.500000000000001
22,246,389,10.048407478556548,0.0,3.360104348113153,4.5
23,253,395,11.342202086962265,0.0,3.75,5.375
24,260,401,12.627395651886847,0.0,4.139895651886847,6.25
25,267,407,13.012500000000001,0.0,3.75,7.0
26,260,413,12.133601043481132,0.0,3.75,6.125
27,267,405,9.583601043481131,0.0,1.25,7.0
28,267,411,14.246101043481131,0.0,5.0,7.0
29,260,410,9.768705391594285,0.0,2.110104348113153,6.125
30,253,402,7.808601043481132,0.0,1.25,5.25
31,253,394,6.533601043481132,0.0,0.0,5.25
32,246,386,6.493705391594284,0.0,0.8601043481131532,4.375
33,253,392,11.158601043481132,0.0,3.75,5.25
34,260,384,8.604702086962263,0.0,1.25,6.125
35,267,376,9.329702086962262,0.0,1.25,6.874999999999999
36,260,368,8.679702086962264,0.0,1.25,6.25
37,253,374,10.83590747855655,0.0,3.360104348113153,5.375
38,253,380,12.350803130443396,0.0,5.0,5.25
39,260,386,11.992202086962264,0.0,3.75,6.125
40,253,392,11.017202086962264,0.0,3.75,5.125
41,260,391,9.967202086962262,0.0,2.5,6.0
42,260,397,13.208601043481131,0.0,5.0,6.0
43,260,403,13.221101043481132,0.0,5.0,6.0
44,260,395,7.308601043481132,0.0,0.0,6.0
45,260,387,7.296101043481132,0.0,0.0,6.0
46,267,393,12.846101043481132,0.0,3.75,6.874999999999999
47,274,399,12.618794608405715,0.0,4.139895651886847,6.25
48,267,405,12.716398956518868,0.0,3.75,6.75
49,260,411,11.84139895651887,0.0,3.75,5.875
50,267,417,12.716398956518868,0.0,3.75,6.75
51,267,423,13.991398956518868,0.0,5.0,6.75
52,260,415,8.428898956518868,0.0,1.25,5.875
53,260,421,13.078898956518868,0.0,5.0,5.875
54,253,413,7.566398956518868,0.0,1.25,5.0
55,253,405,6.316398956518868,0.0,0.0,5.0
56,260,411,11.84139895651887,0.0,3.75,5.875
57,267,417,12.712499999999999,0.0,3.75,6.75
58,260,409,8.4125,0.0,1.25,5.875
59,267,401,9.262499999999998,0.0,1.25,6.75
60,260,407,11.7875,0.0,3.75,5.875
61,253,399,7.475,0.0,1.25,5.0
62,260,398,9.8125,0.0,2.5,5.875
