step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,218,375,7.7,0.0,2.5,3.75
2,225,381,10.712499999999999,0.0,3.75,4.749999999999999
3,232,387,11.608333333333334,0.0,3.75,5.625
4,239,386,10.5125,0.0,2.5,6.5
5,239,392,13.477306435075416,0.0,4.610104348113153,6.624999999999999
6,239,398,13.893501739135218,0.0,5.0,6.624999999999999
7,232,397,9.801572919258758,0.0,2.5,5.750000000000001
8,239,389,9.198251304351412,0.0,1.25,6.624999999999999
9,246,381,8.781995555849,0.0,0.8601043481131532,6.624999999999999
10,246,387,13.717202086962264,0.0,5.0,6.5
11,246,393,13.742202086962264,0.0,5.0,6.5
12,246,399,13.629702086962263,0.0,5.0,6.374999999999999
13,253,391,7.8109074785565475,0.0,0.8601043481131532,5.625
14,246,390,10.794597738849108,0.0,2.8898956518868464,6.374999999999999
15,239,382,9.17110104348113,0.0,1.25,6.624999999999999
16,232,381,9.72110104348113,0.0,2.5,5.750000000000001
17,225,380,8.846101043481129,0.0,2.5,4.875
18,232,386,11.821101043481132,0.0,3.75,5.875
19,225,385,9.0125,0.0,2.5,5.0
20,218,384,8.112499999999999,0.0,2.5,4.125
21,211,383,7.2125,0.0,2.5,3.25
22,218,375,6.206205391594285,0.0,0.8601043481131532,4.125
23,211,374,7.1875,0.0,2.5,3.25
24,218,380,10.021101043481131,0.0,3.75,4.125
25,211,379,7.208601043481131,0.0,2.5,3.25
26,211,371,4.483601043481132,0.0,0.0,3.25
27,211,377,10.408601043481132,0.0,5.0,3.25
28,218,383,10.158601043481132,0.0,3.75,4.25
29,211,375,5.746101043481132,0.0,1.25,3.25
30,204,374,6.714895651886846,0.0,2.8898956518868464,2.375
31,211,380,9.2875,0.0,3.75,3.3749999999999996
32,211,386,10.578898956518868,0.0,5.0,3.3749999999999996
33,204,378,5.0413989565188695,0.0,1.25,2.5000000000000004
34,197,377,5.603898956518869,0.0,2.5,1.625
35,204,383,8.047604348113152,0.0,3.360104348113153,2.5000000000000004
36,197,382,6.031294608405715,0.0,2.8898956518868464,1.625
37,204,388,8.578898956518868,0.0,3.75,2.625
38,211,394,9.45389895651887,0.0,3.75,3.5
39,218,393,8.391398956518868,0.0,2.5,4.375
40,225,385,7.8,0.0,1.25,5.25
41,218,384,8.362499999999999,0.0,2.5,4.375
42,225,390,10.906205391594286,0.0,3.360104348113153,5.375
43,225,382,6.508601043481131,0.0,0.0,5.25
44,218,374,6.871101043481132,0.0,1.25,4.375
