step,agent_pos_y,agent_pos_x,reward,penalty,alignment_bonus,distance_bonus
1,225,368,5.428885217075531,0.0,0.38989565188684683,4.0
2,225,360,5.019494782594342,0.0,0.0,4.0
3,232,352,7.582555362012637,0.0,1.6398956518868468,4.875
4,239,351,9.563244782594342,0.0,2.5,5.750000000000001
5,246,357,12.440595826075473,0.0,3.75,6.624999999999999
6,246,349,7.76299652172956,0.0,0.0,6.624999999999999
7,253,341,9.15660546553914,0.0,1.6398956518868468,6.374999999999999
8,260,333,7.889621086945757,0.0,1.25,5.500000000000001
9,253,325,8.368768695932859,0.0,0.8601043481131532,6.374999999999999
10,260,317,7.757797913037737,0.0,1.25,5.375
11,253,323,12.191398956518869,0.0,3.75,6.374999999999999
12,246,329,12.603898956518867,0.0,3.75,6.75
13,253,328,10.2875,0.0,2.5,6.374999999999999
14,260,334,11.5,0.0,3.75,5.625
15,260,326,7.081294608405716,0.0,0.38989565188684683,5.500000000000001
16,267,325,9.060193564924582,0.0,2.8898956518868464,4.749999999999999
17,260,331,11.516398956518868,0.0,3.75,5.625
18,267,337,11.185193564924583,0.0,4.139895651886847,4.875
19,267,343,12.086696869556604,0.0,5.0,4.875
20,260,349,11.861696869556607,0.0,3.75,5.875
21,260,341,7.0491968695566065,0.0,0.0,5.750000000000001
22,253,347,12.699196869556603,0.0,3.75,6.75
23,246,339,8.642902261150889,0.0,0.8601043481131532,6.5
24,253,331,9.132797913037734,0.0,1.25,6.624999999999999
25,246,330,10.478898956518869,0.0,2.5,6.5
26,246,336,13.181205391594284,0.0,4.610104348113153,6.374999999999999
27,253,335,10.733601043481128,0.0,2.5,6.75
28,253,341,13.942202086962261,0.0,5.0,6.75
29,260,340,9.842202086962262,0.0,2.5,5.875
30,253,346,12.792202086962263,0.0,3.75,6.874999999999999
31,246,345,10.242202086962262,0.0,2.5,6.25
32,246,351,13.060907478556548,0.0,4.610104348113153,6.25
33,253,350,11.285996695367977,0.0,2.8898956518868464,6.874999999999999
34,260,349,10.552395651886846,0.0,2.8898956518868464,6.125
35,267,341,7.7,0.0,1.25,5.125
36,274,333,6.791398956518869,0.0,1.25,4.25
37,281,339,9.328898956518868,0.0,3.75,3.3749999999999996
38,281,331,4.628898956518868,0.0,0.0,3.3749999999999996
39,288,337,8.810193564924583,0.0,4.139895651886847,2.5000000000000004
40,295,343,7.670297913037738,0.0,3.75,1.7500000000000004
41,295,349,8.551503304632023,0.0,4.610104348113153,1.7500000000000004
42,302,341,3.382797913037737,0.0,1.25,0.8750000000000001
43,309,340,3.9538989565188682,0.0,2.5,-1.1102230246251565e-16
44,302,339,4.825,0.0,2.5,0.8750000000000001
45,309,331,2.5,0.0,1.25,-1.1102230246251565e-16
46,309,337,7.1875,0.0,5.0,-1.1102230246251565e-16
47,302,336,4.456205391594285,0.0,2.110104348113153,0.8750000000000001
48,295,335,5.352306435075417,0.0,2.110104348113153,1.7500000000000004
49,288,327,5.1383031304433935,0.0,1.25,2.625
50,281,326,7.450803130443394,0.0,2.5,3.5
51,288,325,6.554702086962262,0.0,2.5,2.625
52,295,317,4.229702086962264,0.0,1.25,1.7500000000000004
53,288,309,4.573407478556548,0.0,0.8601043481131532,2.5000000000000004
54,295,315,7.625803130443396,0.0,3.75,1.7500000000000004
55,302,321,7.16959773884911,0.0,4.139895651886847,0.8750000000000001
56,309,320,4.448496695367979,0.0,2.8898956518868464,0.12500000000000028
57,316,326,-2.0,-2.0,0.0,0.0
